DATETIME	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2023.04.27 03:00:00	1.10452	1.10475	1.10409	1.10458	1788
2023.04.27 04:00:00	1.10456	1.10492	1.1039	1.10457	1868
2023.04.27 05:00:00	1.1046	1.10537	1.10428	1.1053	1520
2023.04.27 06:00:00	1.10529	1.10539	1.10457	1.10457	1160
2023.04.27 07:00:00	1.10456	1.1055	1.10456	1.10507	1148
2023.04.27 08:00:00	1.10507	1.10635	1.10499	1.10597	2052
2023.04.27 09:00:00	1.10597	1.10617	1.10489	1.1056	3040
2023.04.27 10:00:00	1.1056	1.10586	1.10401	1.10497	4374
2023.04.27 11:00:00	1.10497	1.10594	1.10414	1.1053	3082
2023.04.27 12:00:00	1.1053	1.10558	1.1034	1.1038	3001
2023.04.27 13:00:00	1.1038	1.10477	1.10346	1.10448	2511
2023.04.27 14:00:00	1.10448	1.10499	1.10308	1.10345	3351
2023.04.27 15:00:00	1.10344	1.10575	1.10007	1.10131	7738
2023.04.27 16:00:00	1.10131	1.10248	1.09922	1.101	7669
2023.04.27 17:00:00	1.101	1.10233	1.10051	1.10107	5780
2023.04.27 18:00:00	1.10106	1.10269	1.10061	1.10156	4167
2023.04.27 19:00:00	1.10157	1.10204	1.10072	1.10087	2292
2023.04.27 20:00:00	1.10087	1.10248	1.10055	1.10225	2121
2023.04.27 21:00:00	1.10225	1.10274	1.10188	1.1027	1482
2023.04.27 22:00:00	1.10269	1.10299	1.10227	1.10242	1739
2023.04.27 23:00:00	1.10242	1.10296	1.10233	1.10284	1028
2023.04.28 00:00:00	1.10281	1.10281	1.10199	1.10245	887
2023.04.28 01:00:00	1.10245	1.1029	1.10245	1.10266	880
2023.04.28 02:00:00	1.10267	1.10338	1.10266	1.10315	1120
2023.04.28 03:00:00	1.10315	1.10395	1.10301	1.10346	1979
2023.04.28 04:00:00	1.10346	1.10347	1.1025	1.10266	2735
2023.04.28 05:00:00	1.10265	1.10268	1.10155	1.1017	1998
2023.04.28 06:00:00	1.1017	1.10213	1.10124	1.10193	2470
2023.04.28 07:00:00	1.10193	1.1022	1.10082	1.10137	3452
2023.04.28 08:00:00	1.10137	1.10224	1.10057	1.10124	2601
2023.04.28 09:00:00	1.10124	1.10365	1.1006	1.10252	5237
2023.04.28 10:00:00	1.10251	1.10251	1.0994	1.10089	5607
2023.04.28 11:00:00	1.10087	1.10096	1.09768	1.09914	5352
2023.04.28 12:00:00	1.09914	1.09938	1.09818	1.09881	3415
2023.04.28 13:00:00	1.09881	1.09986	1.09824	1.0984	2970
2023.04.28 14:00:00	1.0984	1.09884	1.09725	1.0974	2489
2023.04.28 15:00:00	1.09739	1.09955	1.09624	1.09846	7601
2023.04.28 16:00:00	1.09846	1.10158	1.09827	1.09994	7106
2023.04.28 17:00:00	1.10009	1.10413	1.09908	1.1037	8381
2023.04.28 18:00:00	1.1037	1.1045	1.10289	1.10396	5841
2023.04.28 19:00:00	1.10396	1.10408	1.10283	1.10309	3126
2023.04.28 20:00:00	1.10309	1.10311	1.1022	1.10239	2201
2023.04.28 21:00:00	1.10239	1.1026	1.10154	1.10171	2337
2023.04.28 22:00:00	1.10173	1.1021	1.10121	1.10195	1795
2023.04.28 23:00:00	1.10195	1.10202	1.1014	1.10163	978
2023.05.01 00:00:00	1.10119	1.10219	1.10104	1.10181	565
2023.05.01 01:00:00	1.10181	1.10194	1.10106	1.10114	964
2023.05.01 02:00:00	1.10114	1.10135	1.101	1.10107	852
2023.05.01 03:00:00	1.10107	1.10144	1.10045	1.10055	1964
2023.05.01 04:00:00	1.10055	1.10085	1.1002	1.10039	1439
2023.05.01 05:00:00	1.10039	1.10081	1.10007	1.10081	1199
2023.05.01 06:00:00	1.10081	1.1014	1.10055	1.1014	1296
2023.05.01 07:00:00	1.1014	1.10144	1.10034	1.10064	1191
2023.05.01 08:00:00	1.10064	1.1009	1.1001	1.10061	1325
2023.05.01 09:00:00	1.1006	1.10067	1.09949	1.09979	2291
2023.05.01 10:00:00	1.0998	1.10059	1.09966	1.10035	2353
2023.05.01 11:00:00	1.10034	1.10034	1.09915	1.09922	2191
2023.05.01 12:00:00	1.09923	1.10046	1.09884	1.10033	1659
2023.05.01 13:00:00	1.10033	1.10096	1.09998	1.10089	1628
2023.05.01 14:00:00	1.10091	1.10142	1.10064	1.10134	1833
2023.05.01 15:00:00	1.10133	1.10339	1.10078	1.1033	3441
2023.05.01 16:00:00	1.1033	1.10357	1.10175	1.10182	3712
2023.05.01 17:00:00	1.1018	1.1018	1.09779	1.09816	7478
2023.05.01 18:00:00	1.09816	1.09822	1.09662	1.09694	4219
2023.05.01 19:00:00	1.09694	1.09716	1.09644	1.09676	2171
2023.05.01 20:00:00	1.09676	1.09722	1.09654	1.09721	1768
2023.05.01 21:00:00	1.09721	1.09757	1.09687	1.09695	1808
2023.05.01 22:00:00	1.09695	1.09735	1.09658	1.09729	2033
2023.05.01 23:00:00	1.09729	1.09762	1.09714	1.09759	1318
2023.05.02 00:00:00	1.09755	1.09756	1.09631	1.09752	1252
2023.05.02 01:00:00	1.09751	1.09762	1.09724	1.0974	582
2023.05.02 02:00:00	1.0974	1.09742	1.09672	1.09688	964
2023.05.02 03:00:00	1.09689	1.09791	1.09685	1.09789	1531
2023.05.02 04:00:00	1.09788	1.09944	1.09785	1.09881	1910
2023.05.02 05:00:00	1.0988	1.09914	1.09861	1.09887	1059
2023.05.02 06:00:00	1.09886	1.09886	1.09834	1.0984	942
2023.05.02 07:00:00	1.0984	1.09893	1.09791	1.09847	2465
2023.05.02 08:00:00	1.09847	1.09928	1.09834	1.09836	2095
2023.05.02 09:00:00	1.09837	1.09948	1.09832	1.09916	2619
2023.05.02 10:00:00	1.09915	1.10066	1.09825	1.09858	4390
2023.05.02 11:00:00	1.09858	1.09868	1.096	1.09717	4972
2023.05.02 12:00:00	1.09731	1.09819	1.09492	1.09528	3673
2023.05.02 13:00:00	1.09529	1.09602	1.09482	1.0957	2410
2023.05.02 14:00:00	1.09569	1.09764	1.09568	1.09677	2762
2023.05.02 15:00:00	1.09677	1.09707	1.09544	1.09553	3266
2023.05.02 16:00:00	1.09554	1.09593	1.09422	1.0943	4402
2023.05.02 17:00:00	1.0943	1.09931	1.09426	1.09791	9432
2023.05.02 18:00:00	1.09792	1.09976	1.09776	1.09968	5416
2023.05.02 19:00:00	1.09967	1.10032	1.09941	1.09999	2874
2023.05.02 20:00:00	1.09999	1.10037	1.09947	1.09974	1852
2023.05.02 21:00:00	1.09973	1.10018	1.09973	1.10011	1886
2023.05.02 22:00:00	1.10012	1.1008	1.10004	1.10059	1355
2023.05.02 23:00:00	1.10059	1.10068	1.09986	1.09993	617
2023.05.03 00:00:00	1.09983	1.1003	1.09969	1.10012	1120
2023.05.03 01:00:00	1.10013	1.10064	1.10004	1.10063	725
2023.05.03 02:00:00	1.10061	1.10138	1.1005	1.10108	848
2023.05.03 03:00:00	1.10108	1.10206	1.10049	1.10173	1254
2023.05.03 04:00:00	1.10174	1.10242	1.10129	1.10228	1523
2023.05.03 05:00:00	1.10228	1.10258	1.10197	1.10253	1189
2023.05.03 06:00:00	1.10253	1.10299	1.10251	1.10295	805
2023.05.03 07:00:00	1.10295	1.10296	1.10214	1.10218	1156
2023.05.03 08:00:00	1.10218	1.10265	1.10184	1.10201	1554
2023.05.03 09:00:00	1.102	1.10319	1.10143	1.10308	2387
2023.05.03 10:00:00	1.10308	1.10413	1.10261	1.10345	3788
2023.05.03 11:00:00	1.10345	1.10469	1.10344	1.10397	3052
2023.05.03 12:00:00	1.10395	1.1047	1.10367	1.10405	2573
2023.05.03 13:00:00	1.10405	1.10407	1.10297	1.1033	2341
2023.05.03 14:00:00	1.10329	1.10437	1.1032	1.10396	2316
2023.05.03 15:00:00	1.10396	1.10437	1.10216	1.10385	5085
2023.05.03 16:00:00	1.10387	1.10435	1.10288	1.10315	4082
2023.05.03 17:00:00	1.10315	1.10594	1.10315	1.10528	5564
2023.05.03 18:00:00	1.10528	1.10587	1.10478	1.10478	3906
2023.05.03 19:00:00	1.10478	1.10529	1.10444	1.1047	2401
2023.05.03 20:00:00	1.1047	1.10534	1.10418	1.10493	1919
2023.05.03 21:00:00	1.10493	1.10916	1.10373	1.10601	14446
2023.05.03 22:00:00	1.10601	1.10638	1.10406	1.10547	8627
2023.05.03 23:00:00	1.10546	1.10607	1.10516	1.106	1267
2023.05.04 00:00:00	1.10606	1.10663	1.10527	1.10615	655
2023.05.04 01:00:00	1.10614	1.10783	1.10614	1.10679	2639
2023.05.04 02:00:00	1.10676	1.10727	1.10642	1.10685	1274
2023.05.04 03:00:00	1.10687	1.10873	1.10686	1.10758	2263
2023.05.04 04:00:00	1.10758	1.10842	1.10713	1.10815	2550
2023.05.04 05:00:00	1.10815	1.10877	1.10802	1.10841	2144
2023.05.04 06:00:00	1.10842	1.10858	1.10802	1.10813	1322
2023.05.04 07:00:00	1.10813	1.10874	1.10795	1.10815	1058
2023.05.04 08:00:00	1.10815	1.10878	1.108	1.10838	1468
2023.05.04 09:00:00	1.10841	1.10918	1.10727	1.10751	3796
2023.05.04 10:00:00	1.10752	1.10768	1.10522	1.1058	4456
2023.05.04 11:00:00	1.10581	1.10581	1.10371	1.10401	3781
2023.05.04 12:00:00	1.10403	1.10562	1.10366	1.10552	3191
2023.05.04 13:00:00	1.1055	1.10634	1.10491	1.10606	2854
2023.05.04 14:00:00	1.10606	1.10767	1.10601	1.10745	3193
2023.05.04 15:00:00	1.10745	1.10837	1.10013	1.10095	10193
2023.05.04 16:00:00	1.10094	1.10555	1.10029	1.10239	10318
2023.05.04 17:00:00	1.1024	1.10382	1.09862	1.10002	9907
2023.05.04 18:00:00	1.10007	1.10135	1.09953	1.10083	6569
2023.05.04 19:00:00	1.10082	1.10306	1.10081	1.10247	4433
2023.05.04 20:00:00	1.10248	1.10316	1.10207	1.10216	3078
2023.05.04 21:00:00	1.10216	1.10226	1.10113	1.10158	2580
2023.05.04 22:00:00	1.10158	1.10201	1.10136	1.10147	1674
2023.05.04 23:00:00	1.10147	1.10155	1.10125	1.10138	817
2023.05.05 00:00:00	1.10105	1.10141	1.10087	1.10137	328
2023.05.05 01:00:00	1.10127	1.10214	1.10095	1.10213	745
2023.05.05 02:00:00	1.10213	1.10244	1.10194	1.10228	658
2023.05.05 03:00:00	1.10228	1.10296	1.10189	1.1025	1051
2023.05.05 04:00:00	1.1025	1.10371	1.1025	1.10354	1500
2023.05.05 05:00:00	1.10354	1.10371	1.10273	1.10312	1416
2023.05.05 06:00:00	1.10312	1.10446	1.1031	1.1044	1313
2023.05.05 07:00:00	1.10441	1.1045	1.10406	1.10418	827
2023.05.05 08:00:00	1.10418	1.10464	1.10382	1.104	2107
2023.05.05 09:00:00	1.10399	1.10469	1.10301	1.10456	2798
2023.05.05 10:00:00	1.10454	1.10479	1.10257	1.10269	3594
2023.05.05 11:00:00	1.10269	1.10319	1.10241	1.10283	3051
2023.05.05 12:00:00	1.10283	1.10319	1.1022	1.10274	2240
2023.05.05 13:00:00	1.10275	1.10311	1.10215	1.10249	1765
2023.05.05 14:00:00	1.1025	1.10258	1.10086	1.10095	2187
2023.05.05 15:00:00	1.10094	1.10186	1.09667	1.09759	8429
2023.05.05 16:00:00	1.0976	1.09962	1.0976	1.09914	7106
2023.05.05 17:00:00	1.09914	1.1008	1.09854	1.10069	5118
2023.05.05 18:00:00	1.10069	1.10269	1.1005	1.10248	4139
2023.05.05 19:00:00	1.10248	1.10367	1.10212	1.10322	2620
2023.05.05 20:00:00	1.10322	1.10347	1.10096	1.10116	2542
2023.05.05 21:00:00	1.10116	1.1027	1.10108	1.10265	2004
2023.05.05 22:00:00	1.10265	1.10265	1.10167	1.10183	1960
2023.05.05 23:00:00	1.10183	1.10198	1.10167	1.10182	932
2023.05.08 00:00:00	1.10226	1.10226	1.10158	1.10208	482
2023.05.08 01:00:00	1.10209	1.10225	1.10142	1.10162	951
2023.05.08 02:00:00	1.10162	1.10217	1.10142	1.10182	842
2023.05.08 03:00:00	1.10183	1.10253	1.10167	1.10242	1540
2023.05.08 04:00:00	1.10243	1.10321	1.10187	1.10313	1486
2023.05.08 05:00:00	1.10313	1.10371	1.10281	1.1032	1460
2023.05.08 06:00:00	1.1032	1.10399	1.10314	1.1039	996
2023.05.08 07:00:00	1.10391	1.10443	1.10386	1.10436	1163
2023.05.08 08:00:00	1.10438	1.10445	1.10368	1.1039	1401
2023.05.08 09:00:00	1.1039	1.10506	1.10375	1.10483	1902
2023.05.08 10:00:00	1.10483	1.10502	1.10383	1.10494	2908
2023.05.08 11:00:00	1.10493	1.10538	1.10359	1.10362	3319
2023.05.08 12:00:00	1.10366	1.10392	1.1023	1.10361	2939
2023.05.08 13:00:00	1.10361	1.10503	1.10355	1.1048	2153
2023.05.08 14:00:00	1.10481	1.10515	1.10302	1.1035	2557
2023.05.08 15:00:00	1.1035	1.10411	1.1032	1.10371	3093
2023.05.08 16:00:00	1.10371	1.10444	1.10336	1.10434	2991
2023.05.08 17:00:00	1.10435	1.10441	1.1013	1.10159	3585
2023.05.08 18:00:00	1.10159	1.10235	1.10117	1.10198	2535
2023.05.08 19:00:00	1.10198	1.10292	1.10189	1.10272	1701
2023.05.08 20:00:00	1.10275	1.10293	1.10133	1.10157	1287
2023.05.08 21:00:00	1.10156	1.10156	1.10051	1.10057	2345
2023.05.08 22:00:00	1.1006	1.10078	1.10002	1.10019	1517
2023.05.08 23:00:00	1.10018	1.10046	1.10001	1.10043	791
2023.05.09 00:00:00	1.10033	1.1005	1.09978	1.10039	1873
2023.05.09 01:00:00	1.10039	1.10039	1.1001	1.10013	653
2023.05.09 02:00:00	1.10013	1.10024	1.09953	1.09964	595
2023.05.09 03:00:00	1.09964	1.09974	1.0985	1.09898	2233
2023.05.09 04:00:00	1.09898	1.09949	1.09871	1.09876	1369
2023.05.09 05:00:00	1.09876	1.09926	1.0985	1.09905	1108
2023.05.09 06:00:00	1.09906	1.0994	1.09881	1.09938	972
2023.05.09 07:00:00	1.0994	1.09954	1.09885	1.09889	915
2023.05.09 08:00:00	1.09887	1.09943	1.09846	1.09942	1520
2023.05.09 09:00:00	1.09942	1.10008	1.09873	1.09943	3040
2023.05.09 10:00:00	1.09943	1.10003	1.09728	1.09782	4435
2023.05.09 11:00:00	1.09781	1.09863	1.09743	1.09789	3393
2023.05.09 12:00:00	1.09789	1.09844	1.09778	1.09842	2333
2023.05.09 13:00:00	1.09842	1.09843	1.09774	1.09799	1988
2023.05.09 14:00:00	1.09799	1.09828	1.09591	1.09636	2492
2023.05.09 15:00:00	1.09638	1.09672	1.09499	1.09501	3482
2023.05.09 16:00:00	1.09501	1.09636	1.09411	1.0962	4497
2023.05.09 17:00:00	1.09621	1.09645	1.09533	1.0956	4348
2023.05.09 18:00:00	1.0956	1.09603	1.0951	1.09529	2798
2023.05.09 19:00:00	1.09528	1.09608	1.09493	1.09553	2205
2023.05.09 20:00:00	1.09553	1.09647	1.09544	1.09638	2036
2023.05.09 21:00:00	1.09638	1.09725	1.09613	1.09666	1933
2023.05.09 22:00:00	1.09666	1.09699	1.09615	1.09628	1422
2023.05.09 23:00:00	1.09627	1.09639	1.09595	1.09604	747
2023.05.10 00:00:00	1.09606	1.09635	1.0945	1.09461	1582
2023.05.10 01:00:00	1.09585	1.09672	1.09572	1.0965	1175
2023.05.10 02:00:00	1.0965	1.09689	1.09639	1.09646	606
2023.05.10 03:00:00	1.09646	1.09721	1.09645	1.09692	1360
2023.05.10 04:00:00	1.09693	1.09741	1.09682	1.09713	1505
2023.05.10 05:00:00	1.09713	1.09749	1.09703	1.09743	932
2023.05.10 06:00:00	1.09744	1.09773	1.09727	1.09761	811
2023.05.10 07:00:00	1.0976	1.09772	1.09719	1.09722	868
2023.05.10 08:00:00	1.09722	1.09725	1.09624	1.09668	1538
2023.05.10 09:00:00	1.09669	1.09752	1.09644	1.09697	2508
2023.05.10 10:00:00	1.09696	1.09825	1.09628	1.09648	3601
2023.05.10 11:00:00	1.09646	1.09648	1.09501	1.09521	3859
2023.05.10 12:00:00	1.09518	1.09593	1.09479	1.09568	2439
2023.05.10 13:00:00	1.09567	1.09605	1.09516	1.09549	2318
2023.05.10 14:00:00	1.09549	1.09551	1.09459	1.09492	2552
2023.05.10 15:00:00	1.09491	1.10058	1.09417	1.10008	8315
2023.05.10 16:00:00	1.10007	1.10063	1.09723	1.0986	7777
2023.05.10 17:00:00	1.0986	1.1007	1.09642	1.09723	7823
2023.05.10 18:00:00	1.09723	1.098	1.09652	1.09652	3790
2023.05.10 19:00:00	1.09652	1.09755	1.0965	1.09704	2384
2023.05.10 20:00:00	1.09704	1.09727	1.09617	1.09675	3064
2023.05.10 21:00:00	1.09676	1.09826	1.09676	1.09769	2033
2023.05.10 22:00:00	1.09769	1.09849	1.09759	1.09825	1557
2023.05.10 23:00:00	1.09824	1.09845	1.09806	1.0983	587
2023.05.11 00:00:00	1.09818	1.09826	1.09771	1.09813	1007
2023.05.11 01:00:00	1.09814	1.09864	1.09814	1.09858	728
2023.05.11 02:00:00	1.09862	1.09873	1.0982	1.09827	418
2023.05.11 03:00:00	1.09827	1.09931	1.09825	1.09927	1479
2023.05.11 04:00:00	1.09927	1.09981	1.09841	1.09845	2093
2023.05.11 05:00:00	1.09845	1.09851	1.09751	1.09806	1791
2023.05.11 06:00:00	1.09806	1.09818	1.09736	1.09744	857
2023.05.11 07:00:00	1.09744	1.09763	1.09697	1.09754	1010
2023.05.11 08:00:00	1.09754	1.09824	1.09744	1.09784	1200
2023.05.11 09:00:00	1.09784	1.09792	1.09292	1.09305	3717
2023.05.11 10:00:00	1.09305	1.09387	1.09242	1.09302	5658
2023.05.11 11:00:00	1.09301	1.09366	1.09182	1.09285	4934
2023.05.11 12:00:00	1.09286	1.09346	1.09238	1.09279	2694
2023.05.11 13:00:00	1.09279	1.09311	1.0918	1.09226	3005
2023.05.11 14:00:00	1.09225	1.09384	1.09215	1.09316	5351
2023.05.11 15:00:00	1.09316	1.0948	1.0926	1.09329	7593
2023.05.11 16:00:00	1.09329	1.09332	1.09009	1.09016	7897
2023.05.11 17:00:00	1.09016	1.09212	1.09002	1.09175	6189
2023.05.11 18:00:00	1.09175	1.09201	1.09093	1.09155	3647
2023.05.11 19:00:00	1.09156	1.09291	1.09156	1.09252	2609
2023.05.11 20:00:00	1.09253	1.09258	1.09108	1.09128	2048
2023.05.11 21:00:00	1.09128	1.09188	1.09118	1.09187	1708
2023.05.11 22:00:00	1.09187	1.09217	1.09163	1.09172	1236
2023.05.11 23:00:00	1.09169	1.09176	1.0915	1.09165	587
2023.05.12 00:00:00	1.09149	1.09189	1.09141	1.09153	678
2023.05.12 01:00:00	1.09142	1.09187	1.09142	1.09165	756
2023.05.12 02:00:00	1.09165	1.09174	1.09115	1.09124	519
2023.05.12 03:00:00	1.09124	1.09215	1.09124	1.09214	1324
2023.05.12 04:00:00	1.09214	1.09241	1.09171	1.09241	1766
2023.05.12 05:00:00	1.09241	1.09253	1.09177	1.09186	1431
2023.05.12 06:00:00	1.09188	1.09225	1.0915	1.09223	1160
2023.05.12 07:00:00	1.09222	1.09269	1.09217	1.09262	1143
2023.05.12 08:00:00	1.09263	1.09305	1.09217	1.09243	1352
2023.05.12 09:00:00	1.09241	1.09345	1.09196	1.09288	3380
2023.05.12 10:00:00	1.09286	1.09356	1.09063	1.09078	4707
2023.05.12 11:00:00	1.09077	1.0914	1.09045	1.09135	3596
2023.05.12 12:00:00	1.09135	1.09174	1.0899	1.0911	3245
2023.05.12 13:00:00	1.0911	1.09149	1.09053	1.09055	2443
2023.05.12 14:00:00	1.09053	1.09059	1.08893	1.0892	2947
2023.05.12 15:00:00	1.08922	1.08951	1.08814	1.08869	3975
2023.05.12 16:00:00	1.08869	1.08944	1.08795	1.08892	4905
2023.05.12 17:00:00	1.08888	1.08975	1.08615	1.08624	7418
2023.05.12 18:00:00	1.08623	1.08649	1.08542	1.08557	3740
2023.05.12 19:00:00	1.08556	1.0857	1.08486	1.08519	2473
2023.05.12 20:00:00	1.08517	1.08568	1.08503	1.08546	2506
2023.05.12 21:00:00	1.08546	1.08546	1.08488	1.08531	2682
2023.05.12 22:00:00	1.08531	1.08551	1.08507	1.08518	2201
2023.05.12 23:00:00	1.0852	1.08521	1.08478	1.08498	895
2023.05.15 00:00:00	1.0853	1.08549	1.08517	1.08528	253
2023.05.15 01:00:00	1.08534	1.08534	1.08454	1.085	1238
2023.05.15 02:00:00	1.08502	1.08533	1.08477	1.08529	897
2023.05.15 03:00:00	1.08529	1.08556	1.08481	1.0853	1545
2023.05.15 04:00:00	1.0853	1.08643	1.08523	1.08632	2047
2023.05.15 05:00:00	1.08632	1.08632	1.08552	1.08553	1324
2023.05.15 06:00:00	1.08554	1.08622	1.08548	1.08598	950
2023.05.15 07:00:00	1.08598	1.08636	1.08574	1.08631	762
2023.05.15 08:00:00	1.08631	1.08693	1.08619	1.08675	1511
2023.05.15 09:00:00	1.08675	1.08721	1.08601	1.08698	2924
2023.05.15 10:00:00	1.08697	1.08771	1.08648	1.0874	3438
2023.05.15 11:00:00	1.08739	1.08802	1.0866	1.08686	3210
2023.05.15 12:00:00	1.08686	1.08697	1.08556	1.0869	2920
2023.05.15 13:00:00	1.0869	1.08792	1.08667	1.08781	2490
2023.05.15 14:00:00	1.08781	1.08807	1.08734	1.08777	2528
2023.05.15 15:00:00	1.08776	1.08909	1.08737	1.08791	4385
2023.05.15 16:00:00	1.0879	1.0882	1.08726	1.08795	4194
2023.05.15 17:00:00	1.08795	1.08817	1.08646	1.08649	4613
2023.05.15 18:00:00	1.08649	1.08753	1.08639	1.08732	2804
2023.05.15 19:00:00	1.08732	1.08789	1.08678	1.08789	1898
2023.05.15 20:00:00	1.08789	1.08789	1.08749	1.08762	1609
2023.05.15 21:00:00	1.08763	1.08781	1.08737	1.08743	1392
2023.05.15 22:00:00	1.08744	1.0877	1.08737	1.08751	1495
2023.05.15 23:00:00	1.08751	1.08762	1.08728	1.08741	662
2023.05.16 00:00:00	1.08736	1.08754	1.08715	1.08746	275
2023.05.16 01:00:00	1.08747	1.08772	1.08744	1.08761	540
2023.05.16 02:00:00	1.08761	1.08761	1.08732	1.08736	393
2023.05.16 03:00:00	1.08736	1.0882	1.08736	1.08818	1186
2023.05.16 04:00:00	1.08818	1.08819	1.08751	1.08775	1287
2023.05.16 05:00:00	1.08774	1.08837	1.08683	1.08834	1593
2023.05.16 06:00:00	1.08835	1.08846	1.08798	1.08824	808
2023.05.16 07:00:00	1.08825	1.08835	1.08791	1.08822	777
2023.05.16 08:00:00	1.08822	1.08822	1.08694	1.08711	1691
2023.05.16 09:00:00	1.08713	1.08771	1.0863	1.08764	3920
2023.05.16 10:00:00	1.08764	1.08947	1.0872	1.08886	4413
2023.05.16 11:00:00	1.08885	1.08979	1.08877	1.08911	3150
2023.05.16 12:00:00	1.08911	1.09047	1.0889	1.08938	3274
2023.05.16 13:00:00	1.08938	1.08971	1.08902	1.08952	2185
2023.05.16 14:00:00	1.08951	1.08972	1.0885	1.08868	2487
2023.05.16 15:00:00	1.08869	1.08895	1.08681	1.08817	5442
2023.05.16 16:00:00	1.08817	1.08892	1.08737	1.08753	6227
2023.05.16 17:00:00	1.08752	1.08761	1.08597	1.08665	5434
2023.05.16 18:00:00	1.08664	1.08681	1.08549	1.08646	4287
2023.05.16 19:00:00	1.08646	1.08722	1.08639	1.08669	3009
2023.05.16 20:00:00	1.08672	1.08712	1.08616	1.0867	2047
2023.05.16 21:00:00	1.08672	1.08704	1.08644	1.08677	1758
2023.05.16 22:00:00	1.08677	1.08698	1.08582	1.08631	1824
2023.05.16 23:00:00	1.08628	1.08646	1.08605	1.08616	1090
2023.05.17 00:00:00	1.08617	1.08632	1.08573	1.08612	333
2023.05.17 01:00:00	1.08611	1.08639	1.08609	1.08624	619
2023.05.17 02:00:00	1.08624	1.08656	1.08607	1.08654	527
2023.05.17 03:00:00	1.08654	1.08718	1.08639	1.08705	1425
2023.05.17 04:00:00	1.08705	1.08711	1.08622	1.08699	1778
2023.05.17 05:00:00	1.08699	1.08736	1.08684	1.08696	1317
2023.05.17 06:00:00	1.08695	1.08713	1.08645	1.08656	859
2023.05.17 07:00:00	1.08655	1.08678	1.08632	1.08648	821
2023.05.17 08:00:00	1.08648	1.08653	1.08525	1.08532	1860
2023.05.17 09:00:00	1.08532	1.08644	1.08502	1.0854	2842
2023.05.17 10:00:00	1.08539	1.08638	1.08313	1.0832	4792
2023.05.17 11:00:00	1.0832	1.08482	1.08272	1.08291	4252
2023.05.17 12:00:00	1.08288	1.08325	1.08207	1.0831	3473
2023.05.17 13:00:00	1.0831	1.08328	1.08245	1.08305	2422
2023.05.17 14:00:00	1.08305	1.08415	1.08248	1.08252	2740
2023.05.17 15:00:00	1.08251	1.08318	1.08138	1.08239	3864
2023.05.17 16:00:00	1.08239	1.08389	1.08149	1.08154	5095
2023.05.17 17:00:00	1.08156	1.08329	1.08103	1.08208	5874
2023.05.17 18:00:00	1.08209	1.08363	1.08178	1.08294	4161
2023.05.17 19:00:00	1.08294	1.08454	1.08291	1.08419	2684
2023.05.17 20:00:00	1.0842	1.08492	1.08416	1.0844	2596
2023.05.17 21:00:00	1.0844	1.08455	1.08364	1.08376	2394
2023.05.17 22:00:00	1.08376	1.0843	1.08371	1.08398	2141
2023.05.17 23:00:00	1.08399	1.08401	1.08368	1.08381	777
2023.05.18 00:00:00	1.08377	1.08452	1.08362	1.08385	289
2023.05.18 01:00:00	1.08385	1.0842	1.08376	1.08383	633
2023.05.18 02:00:00	1.08383	1.08384	1.08348	1.08379	545
2023.05.18 03:00:00	1.08378	1.08433	1.08348	1.08422	1453
2023.05.18 04:00:00	1.08422	1.08479	1.08379	1.08451	2366
2023.05.18 05:00:00	1.08452	1.0848	1.08437	1.08463	1223
2023.05.18 06:00:00	1.08463	1.08472	1.08376	1.08398	941
2023.05.18 07:00:00	1.08401	1.08405	1.08327	1.0833	1074
2023.05.18 08:00:00	1.08331	1.08359	1.0827	1.08304	1861
2023.05.18 09:00:00	1.08303	1.08347	1.08235	1.0826	2969
2023.05.18 10:00:00	1.0826	1.08311	1.08092	1.08163	3336
2023.05.18 11:00:00	1.08163	1.08223	1.08123	1.08166	3737
2023.05.18 12:00:00	1.08167	1.082	1.08074	1.08181	2827
2023.05.18 13:00:00	1.08183	1.08196	1.08056	1.08152	2092
2023.05.18 14:00:00	1.08153	1.0818	1.08084	1.08152	2355
2023.05.18 15:00:00	1.08151	1.08179	1.07853	1.07901	5122
2023.05.18 16:00:00	1.07902	1.07951	1.0775	1.07777	5608
2023.05.18 17:00:00	1.07777	1.07867	1.0767	1.07694	5252
2023.05.18 18:00:00	1.07693	1.07786	1.07634	1.07754	3227
2023.05.18 19:00:00	1.07754	1.07812	1.07628	1.07632	3098
2023.05.18 20:00:00	1.0763	1.07672	1.07625	1.07667	2689
2023.05.18 21:00:00	1.07666	1.07689	1.07639	1.0767	1746
2023.05.18 22:00:00	1.0767	1.07743	1.0766	1.07741	1509
2023.05.18 23:00:00	1.07742	1.07748	1.07708	1.07711	805
2023.05.19 00:00:00	1.07686	1.07716	1.07643	1.07698	443
2023.05.19 01:00:00	1.07697	1.07767	1.07693	1.07763	650
2023.05.19 02:00:00	1.0776	1.07765	1.07737	1.07751	634
2023.05.19 03:00:00	1.07751	1.07801	1.07725	1.07739	1682
2023.05.19 04:00:00	1.07738	1.07759	1.07599	1.07633	2179
2023.05.19 05:00:00	1.07633	1.07739	1.07607	1.07722	1584
2023.05.19 06:00:00	1.07722	1.07723	1.07669	1.07684	1177
2023.05.19 07:00:00	1.07684	1.07692	1.07607	1.07637	1027
